"Date","Open","High","Low","Close"
"Feb 23, 2022","$1,899.04","$1,910.95","$1,890.03","$1,908.57"
"Feb 22, 2022","$1,904.51","$1,914.80","$1,891.88","$1,899.04"
"Feb 21, 2022","$1,904.73","$1,908.73","$1,888.02","$1,904.51"
"Feb 18, 2022","$1,898.80","$1,902.91","$1,887.00","$1,897.92"
"Feb 17, 2022","$1,869.52","$1,901.53","$1,868.20","$1,898.80"
"Feb 16, 2022","$1,853.88","$1,872.94","$1,850.74","$1,869.52"
"Feb 15, 2022","$1,872.12","$1,879.98","$1,845.08","$1,853.88"
"Feb 14, 2022","$1,860.11","$1,874.55","$1,851.25","$1,872.12"
"Feb 11, 2022","$1,827.17","$1,865.85","$1,821.32","$1,860.02"
"Feb 10, 2022","$1,833.43","$1,842.36","$1,822.00","$1,827.17"
"Feb 09, 2022","$1,826.53","$1,836.18","$1,825.06","$1,833.43"
"Feb 08, 2022","$1,821.01","$1,829.18","$1,815.76","$1,826.53"
"Feb 07, 2022","$1,807.71","$1,823.92","$1,807.71","$1,821.01"
"Feb 04, 2022","$1,805.27","$1,815.28","$1,792.58","$1,808.51"
"Feb 03, 2022","$1,807.42","$1,809.39","$1,789.08","$1,805.27"
"Feb 02, 2022","$1,801.41","$1,811.19","$1,794.83","$1,807.42"
"Feb 01, 2022","$1,797.39","$1,809.15","$1,796.13","$1,801.41"
"Jan 31, 2022","$1,790.99","$1,800.20","$1,786.00","$1,797.39"
"Jan 28, 2022","$1,797.21","$1,799.84","$1,780.67","$1,792.26"
"Jan 27, 2022","$1,819.45","$1,822.59","$1,792.23","$1,797.21"
"Jan 26, 2022","$1,848.28","$1,850.55","$1,815.39","$1,819.45"
"Jan 25, 2022","$1,843.63","$1,854.24","$1,835.30","$1,848.28"
"Jan 24, 2022","$1,833.43","$1,844.73","$1,830.09","$1,843.63"
"Jan 21, 2022","$1,840.04","$1,843.59","$1,828.84","$1,834.93"
"Jan 20, 2022","$1,841.19","$1,848.35","$1,836.34","$1,840.04"
"Jan 19, 2022","$1,814.28","$1,843.66","$1,810.61","$1,841.19"
"Jan 18, 2022","$1,819.11","$1,823.14","$1,806.15","$1,814.28"
"Jan 17, 2022","$1,818.03","$1,823.57","$1,813.56","$1,819.11"
"Jan 14, 2022","$1,823.11","$1,829.52","$1,815.06","$1,818.02"
"Jan 13, 2022","$1,826.56","$1,828.59","$1,812.83","$1,823.11"
"Jan 12, 2022","$1,821.87","$1,828.52","$1,815.09","$1,826.56"
"Jan 11, 2022","$1,802.16","$1,823.67","$1,800.56","$1,821.87"
"Jan 10, 2022","$1,795.75","$1,802.70","$1,790.75","$1,802.16"
"Jan 07, 2022","$1,790.34","$1,799.06","$1,783.01","$1,796.80"
"Jan 06, 2022","$1,811.07","$1,811.97","$1,786.74","$1,790.34"
"Jan 05, 2022","$1,814.84","$1,830.03","$1,808.68","$1,811.07"
"Jan 04, 2022","$1,801.78","$1,817.11","$1,798.87","$1,814.84"
"Jan 03, 2022","$1,830.14","$1,832.23","$1,798.72","$1,801.78"
"Dec 31, 2021","$1,815.54","$1,830.80","$1,815.19","$1,829.41"
"Dec 30, 2021","$1,804.40","$1,817.64","$1,796.64","$1,815.54"
"Dec 29, 2021","$1,806.72","$1,808.16","$1,789.82","$1,804.40"
"Dec 28, 2021","$1,812.34","$1,820.66","$1,805.41","$1,806.72"
"Dec 27, 2021","$1,807.95","$1,813.87","$1,803.42","$1,812.34"
"Dec 24, 2021","$1,808.33","$1,812.65","$1,805.50","$1,808.79"
"Dec 23, 2021","$1,803.95","$1,811.12","$1,799.23","$1,808.33"
"Dec 22, 2021","$1,789.29","$1,805.39","$1,786.25","$1,803.95"
"Dec 21, 2021","$1,790.81","$1,801.04","$1,785.30","$1,789.29"
"Dec 20, 2021","$1,799.57","$1,804.53","$1,788.75","$1,790.81"
"Dec 17, 2021","$1,799.48","$1,814.67","$1,796.28","$1,798.68"
"Dec 16, 2021","$1,777.63","$1,799.88","$1,775.92","$1,799.48"
"Dec 15, 2021","$1,770.98","$1,781.31","$1,753.69","$1,777.63"
"Dec 14, 2021","$1,787.44","$1,789.89","$1,766.79","$1,770.98"
"Dec 13, 2021","$1,782.36","$1,792.02","$1,782.23","$1,787.44"
"Dec 10, 2021","$1,775.63","$1,789.91","$1,770.55","$1,783.46"
"Dec 09, 2021","$1,783.02","$1,788.01","$1,773.78","$1,775.63"
"Dec 08, 2021","$1,784.53","$1,793.52","$1,779.96","$1,783.02"
"Dec 07, 2021","$1,778.89","$1,788.21","$1,772.63","$1,784.53"
"Dec 06, 2021","$1,784.32","$1,788.16","$1,776.15","$1,778.89"
"Dec 03, 2021","$1,768.90","$1,786.50","$1,766.52","$1,784.45"
"Dec 02, 2021","$1,782.42","$1,783.96","$1,762.27","$1,768.90"
"Dec 01, 2021","$1,775.00","$1,795.66","$1,772.35","$1,782.42"
"Nov 30, 2021","$1,785.45","$1,809.18","$1,770.28","$1,774.97"
"Nov 29, 2021","$1,790.47","$1,799.84","$1,781.46","$1,785.45"
"Nov 26, 2021","$1,799.21","$1,815.90","$1,780.75","$1,787.73"
"Nov 25, 2021","$1,789.15","$1,799.21","$1,786.53","$1,799.21"
"Nov 24, 2021","$1,789.72","$1,796.80","$1,778.94","$1,789.15"
"Nov 23, 2021","$1,805.21","$1,812.76","$1,782.36","$1,789.72"
"Nov 22, 2021","$1,846.39","$1,849.53","$1,802.62","$1,805.21"
"Nov 19, 2021","$1,859.25","$1,866.18","$1,843.45","$1,846.27"
"Nov 18, 2021","$1,867.79","$1,871.33","$1,855.48","$1,859.25"
"Nov 17, 2021","$1,850.45","$1,868.46","$1,849.96","$1,867.79"
"Nov 16, 2021","$1,863.45","$1,877.52","$1,850.04","$1,850.45"
"Nov 15, 2021","$1,867.68","$1,870.86","$1,856.77","$1,863.45"
"Nov 12, 2021","$1,862.30","$1,869.11","$1,845.62","$1,864.88"
"Nov 11, 2021","$1,849.42","$1,866.38","$1,843.29","$1,862.30"
"Nov 10, 2021","$1,832.19","$1,868.98","$1,822.80","$1,849.42"
"Nov 09, 2021","$1,824.77","$1,833.12","$1,819.57","$1,832.19"
"Nov 08, 2021","$1,817.74","$1,826.88","$1,812.81","$1,824.77"
"Nov 05, 2021","$1,791.80","$1,818.75","$1,785.56","$1,818.70"
"Nov 04, 2021","$1,770.15","$1,799.28","$1,769.77","$1,792.20"
"Nov 03, 2021","$1,788.11","$1,788.71","$1,759.22","$1,770.35"
"Nov 02, 2021","$1,793.27","$1,796.76","$1,786.76","$1,788.24"
"Nov 01, 2021","$1,783.47","$1,796.18","$1,779.48","$1,793.62"
"Oct 29, 2021","$1,799.80","$1,801.59","$1,772.31","$1,784.40"
"Oct 28, 2021","$1,798.57","$1,810.83","$1,792.74","$1,799.33"
"Oct 27, 2021","$1,792.92","$1,799.43","$1,783.83","$1,797.29"
"Oct 26, 2021","$1,807.59","$1,808.69","$1,782.75","$1,793.49"
"Oct 25, 2021","$1,793.12","$1,810.38","$1,792.61","$1,807.89"
"Oct 22, 2021","$1,783.45","$1,814.15","$1,783.20","$1,793.24"
"Oct 21, 2021","$1,782.98","$1,789.87","$1,776.90","$1,783.72"
"Oct 20, 2021","$1,770.41","$1,788.78","$1,767.23","$1,782.49"
"Oct 19, 2021","$1,765.16","$1,785.49","$1,763.27","$1,769.41"
"Oct 18, 2021","$1,767.15","$1,772.46","$1,760.66","$1,764.99"
"Oct 15, 2021","$1,796.41","$1,796.84","$1,765.21","$1,767.98"
"Oct 14, 2021","$1,793.24","$1,800.92","$1,787.08","$1,796.42"
"Oct 13, 2021","$1,760.23","$1,796.51","$1,758.21","$1,793.20"
"Oct 12, 2021","$1,754.25","$1,769.75","$1,751.09","$1,760.61"
"Oct 11, 2021","$1,757.35","$1,761.39","$1,750.50","$1,754.54"
"Oct 08, 2021","$1,756.62","$1,781.76","$1,753.70","$1,757.02"
"Oct 07, 2021","$1,763.04","$1,767.31","$1,752.34","$1,755.31"
"Sep 28, 2021","$1,751.20","$1,754.86","$1,728.47","$1,734.04"
"Sep 27, 2021","$1,750.76","$1,761.22","$1,745.21","$1,750.64"
"Sep 24, 2021","$1,743.71","$1,758.01","$1,740.81","$1,751.29"
"Sep 23, 2021","$1,768.57","$1,777.09","$1,738.15","$1,742.77"
"Sep 22, 2021","$1,775.11","$1,787.65","$1,765.07","$1,768.41"
"Sep 21, 2021","$1,764.75","$1,782.14","$1,758.31","$1,774.34"
"Sep 20, 2021","$1,754.69","$1,767.48","$1,742.52","$1,765.16"
"Sep 17, 2021","$1,753.79","$1,767.89","$1,747.72","$1,755.62"
"Sep 16, 2021","$1,793.66","$1,796.54","$1,745.66","$1,753.02"
"Sep 15, 2021","$1,804.91","$1,807.25","$1,791.06","$1,794.03"
"Sep 14, 2021","$1,793.53","$1,809.06","$1,781.17","$1,805.16"
"Sep 13, 2021","$1,789.64","$1,798.79","$1,784.08","$1,793.86"
"Sep 10, 2021","$1,794.20","$1,804.26","$1,787.60","$1,788.28"
"Sep 09, 2021","$1,789.70","$1,801.37","$1,784.22","$1,794.82"
"Sep 08, 2021","$1,794.81","$1,802.51","$1,782.75","$1,789.71"
"Sep 07, 2021","$1,823.81","$1,827.66","$1,792.73","$1,794.30"
"Sep 06, 2021","$1,828.51","$1,830.66","$1,821.77","$1,824.10"
"Sep 03, 2021","$1,809.52","$1,834.37","$1,809.37","$1,828.10"
"Sep 02, 2021","$1,814.05","$1,817.50","$1,805.25","$1,810.02"
"Sep 01, 2021","$1,814.61","$1,820.41","$1,809.00","$1,814.25"
"Aug 31, 2021","$1,809.97","$1,819.57","$1,802.01","$1,814.80"
"Aug 30, 2021","$1,818.77","$1,823.58","$1,808.12","$1,810.60"
"Aug 27, 2021","$1,792.69","$1,819.55","$1,784.95","$1,818.36"
"Aug 26, 2021","$1,791.70","$1,798.60","$1,780.39","$1,792.12"
"Aug 25, 2021","$1,803.70","$1,803.99","$1,782.89","$1,790.81"
"Aug 24, 2021","$1,805.50","$1,809.98","$1,801.10","$1,803.32"
"Aug 23, 2021","$1,781.27","$1,806.86","$1,776.91","$1,805.59"
"Aug 20, 2021","$1,780.53","$1,788.83","$1,778.79","$1,782.15"
"Aug 19, 2021","$1,787.70","$1,792.89","$1,774.66","$1,780.45"
"Aug 18, 2021","$1,786.19","$1,794.15","$1,777.77","$1,788.24"
"Aug 17, 2021","$1,787.63","$1,795.94","$1,780.96","$1,786.33"
"Aug 16, 2021","$1,779.17","$1,789.65","$1,771.20","$1,787.64"
"Aug 13, 2021","$1,753.17","$1,780.38","$1,751.94","$1,779.85"
"Aug 12, 2021","$1,752.59","$1,758.53","$1,741.98","$1,753.20"
"Aug 11, 2021","$1,729.82","$1,754.87","$1,724.50","$1,751.81"
"Aug 10, 2021","$1,730.54","$1,738.71","$1,718.15","$1,729.08"
"Aug 09, 2021","$1,763.35","$1,777.29","$1,685.30","$1,730.09"
"Aug 06, 2021","$1,804.59","$1,805.60","$1,759.12","$1,764.09"
"Aug 05, 2021","$1,812.40","$1,815.26","$1,798.24","$1,804.20"
"Aug 04, 2021","$1,810.66","$1,832.13","$1,806.76","$1,812.00"
"Aug 03, 2021","$1,813.71","$1,815.43","$1,807.51","$1,810.47"
"Aug 02, 2021","$1,814.26","$1,819.93","$1,806.14","$1,813.71"
"Jul 30, 2021","$1,828.36","$1,832.03","$1,810.65","$1,814.69"
"Jul 29, 2021","$1,807.20","$1,833.03","$1,807.20","$1,828.21"
"Jul 28, 2021","$1,798.98","$1,810.21","$1,793.02","$1,807.57"
"Jul 27, 2021","$1,797.68","$1,805.58","$1,793.99","$1,799.17"
"Jul 26, 2021","$1,802.46","$1,811.90","$1,796.78","$1,798.00"
"Jul 23, 2021","$1,807.37","$1,810.76","$1,790.86","$1,803.30"
"Jul 22, 2021","$1,803.68","$1,808.43","$1,793.17","$1,806.98"
"Jul 21, 2021","$1,810.90","$1,814.15","$1,795.04","$1,803.93"
"Jul 20, 2021","$1,813.09","$1,825.37","$1,805.47","$1,810.71"
"Jul 19, 2021","$1,811.79","$1,817.78","$1,795.38","$1,813.26"
"Jul 16, 2021","$1,829.77","$1,832.38","$1,809.44","$1,813.07"
"Jul 15, 2021","$1,827.90","$1,834.56","$1,820.70","$1,829.84"
"Jul 14, 2021","$1,807.97","$1,830.19","$1,804.97","$1,828.36"
"Jul 13, 2021","$1,806.48","$1,817.57","$1,799.06","$1,807.60"
"Jul 12, 2021","$1,808.65","$1,811.24","$1,791.86","$1,806.67"
"Jul 09, 2021","$1,802.94","$1,812.82","$1,797.02","$1,809.18"
"Jul 08, 2021","$1,804.14","$1,818.81","$1,794.59","$1,803.15"
"Jul 07, 2021","$1,797.37","$1,810.21","$1,794.30","$1,804.07"
"Jul 06, 2021","$1,793.28","$1,815.41","$1,790.49","$1,798.82"
"Jul 05, 2021","$1,787.86","$1,795.76","$1,784.89","$1,792.38"
"Jul 02, 2021","$1,776.92","$1,795.47","$1,774.70","$1,788.20"
"Jul 01, 2021","$1,770.11","$1,783.22","$1,766.08","$1,776.73"
"Jun 30, 2021","$1,761.45","$1,774.83","$1,753.68","$1,770.34"
"Jun 29, 2021","$1,779.47","$1,779.47","$1,751.07","$1,761.27"
"Jun 28, 2021","$1,782.00","$1,786.21","$1,771.04","$1,779.30"
"Jun 25, 2021","$1,775.47","$1,790.78","$1,774.07","$1,782.29"
"Jun 24, 2021","$1,778.84","$1,788.38","$1,773.16","$1,776.20"
"Jun 23, 2021","$1,779.16","$1,795.29","$1,773.66","$1,778.75"
"Jun 22, 2021","$1,783.65","$1,790.52","$1,772.70","$1,779.37"
"Jun 21, 2021","$1,769.16","$1,786.88","$1,766.89","$1,783.90"
"Jun 18, 2021","$1,773.31","$1,797.51","$1,761.43","$1,765.31"
"Jun 17, 2021","$1,810.85","$1,825.70","$1,767.57","$1,774.16"
"Jun 16, 2021","$1,859.21","$1,864.10","$1,803.99","$1,813.30"
"Jun 15, 2021","$1,866.69","$1,869.52","$1,851.99","$1,859.10"
"Jun 14, 2021","$1,876.91","$1,878.06","$1,844.98","$1,866.34"
"Jun 11, 2021","$1,899.98","$1,903.39","$1,874.85","$1,877.25"
"Jun 10, 2021","$1,889.24","$1,900.35","$1,870.28","$1,898.80"
"Jun 09, 2021","$1,893.39","$1,899.31","$1,887.70","$1,889.31"
"Jun 08, 2021","$1,899.24","$1,904.16","$1,884.17","$1,893.03"
"Jun 07, 2021","$1,890.69","$1,900.56","$1,881.92","$1,899.49"
"Jun 04, 2021","$1,871.04","$1,896.64","$1,854.90","$1,891.90"
"Jun 03, 2021","$1,908.93","$1,910.06","$1,865.67","$1,871.30"
"Jun 02, 2021","$1,900.29","$1,909.48","$1,894.74","$1,908.70"
"Jun 01, 2021","$1,907.76","$1,916.98","$1,892.79","$1,901.40"
"May 31, 2021","$1,903.44","$1,910.99","$1,902.52","$1,906.62"
"May 28, 2021","$1,896.81","$1,906.57","$1,882.67","$1,904.60"
"May 27, 2021","$1,896.92","$1,904.09","$1,888.62","$1,896.98"
"May 26, 2021","$1,899.47","$1,913.14","$1,891.12","$1,896.94"
"May 25, 2021","$1,881.87","$1,900.68","$1,873.15","$1,900.10"
"May 24, 2021","$1,882.08","$1,887.41","$1,876.11","$1,881.24"
"May 21, 2021","$1,877.76","$1,889.72","$1,870.55","$1,882.25"
"May 20, 2021","$1,870.72","$1,884.36","$1,864.32","$1,877.06"
"May 19, 2021","$1,869.93","$1,890.49","$1,852.55","$1,869.88"
"May 18, 2021","$1,867.08","$1,875.43","$1,863.60","$1,869.31"
"May 17, 2021","$1,844.53","$1,868.83","$1,843.98","$1,867.05"
"May 14, 2021","$1,827.33","$1,846.72","$1,820.12","$1,843.98"
"May 13, 2021","$1,816.32","$1,829.18","$1,809.19","$1,827.58"
"May 12, 2021","$1,837.13","$1,844.06","$1,813.70","$1,816.14"
"May 11, 2021","$1,835.90","$1,842.18","$1,818.39","$1,837.25"
"May 10, 2021","$1,833.53","$1,845.83","$1,830.44","$1,836.27"
"May 07, 2021","$1,815.35","$1,843.80","$1,813.14","$1,831.81"
"May 06, 2021","$1,788.21","$1,818.53","$1,782.38","$1,815.24"
"May 05, 2021","$1,779.70","$1,788.42","$1,770.73","$1,786.99"
"May 04, 2021","$1,793.47","$1,799.51","$1,771.25","$1,779.26"
"May 03, 2021","$1,768.57","$1,798.30","$1,766.58","$1,793.30"
"Apr 30, 2021","$1,772.52","$1,774.09","$1,764.59","$1,769.60"
"Apr 29, 2021","$1,781.89","$1,790.33","$1,756.54","$1,772.16"
"Apr 28, 2021","$1,777.08","$1,782.95","$1,762.90","$1,781.90"
"Apr 27, 2021","$1,781.82","$1,786.02","$1,774.15","$1,777.50"
"Apr 26, 2021","$1,776.18","$1,783.92","$1,769.16","$1,781.40"
"Apr 23, 2021","$1,784.67","$1,796.37","$1,770.34","$1,778.11"
"Apr 22, 2021","$1,794.36","$1,798.28","$1,777.79","$1,784.41"
"Apr 21, 2021","$1,779.00","$1,798.07","$1,776.69","$1,793.83"
"Apr 20, 2021","$1,771.45","$1,780.89","$1,763.98","$1,778.80"
"Apr 19, 2021","$1,776.35","$1,790.40","$1,767.11","$1,771.46"
"Apr 16, 2021","$1,763.85","$1,784.19","$1,760.19","$1,777.91"
"Apr 15, 2021","$1,736.60","$1,770.00","$1,734.71","$1,763.79"
"Apr 14, 2021","$1,745.84","$1,749.78","$1,732.93","$1,736.87"
"Apr 13, 2021","$1,732.48","$1,749.30","$1,724.12","$1,745.30"
"Apr 12, 2021","$1,743.54","$1,745.49","$1,727.68","$1,733.44"
"Apr 09, 2021","$1,756.51","$1,757.71","$1,731.50","$1,744.33"
"Apr 08, 2021","$1,738.07","$1,759.04","$1,733.52","$1,756.74"
"Apr 07, 2021","$1,743.45","$1,744.78","$1,730.99","$1,738.10"
"Apr 06, 2021","$1,728.84","$1,745.85","$1,727.63","$1,743.79"
"Apr 05, 2021","$1,729.62","$1,733.93","$1,721.65","$1,728.69"
"Apr 02, 2021","$1,730.54","$1,730.80","$1,730.54","$1,730.80"
"Apr 01, 2021","$1,708.14","$1,731.10","$1,706.17","$1,730.54"
"Mar 31, 2021","$1,685.47","$1,715.67","$1,678.25","$1,708.04"
"Mar 30, 2021","$1,712.36","$1,714.78","$1,679.12","$1,685.16"
"Mar 29, 2021","$1,731.69","$1,733.30","$1,706.04","$1,712.63"
"Mar 26, 2021","$1,727.35","$1,737.11","$1,722.02","$1,732.91"
"Mar 25, 2021","$1,734.15","$1,745.91","$1,722.14","$1,728.03"
"Mar 24, 2021","$1,727.22","$1,738.82","$1,724.13","$1,734.86"
"Mar 23, 2021","$1,738.97","$1,742.95","$1,725.04","$1,727.58"
"Mar 22, 2021","$1,744.54","$1,744.91","$1,727.71","$1,739.20"
"Mar 19, 2021","$1,736.89","$1,747.35","$1,728.91","$1,745.56"
"Mar 18, 2021","$1,744.85","$1,755.97","$1,719.60","$1,737.60"
"Mar 17, 2021","$1,732.32","$1,752.08","$1,724.46","$1,745.12"
"Mar 16, 2021","$1,732.59","$1,741.55","$1,726.54","$1,731.89"
"Mar 15, 2021","$1,730.09","$1,738.31","$1,722.06","$1,732.54"
"Mar 12, 2021","$1,722.67","$1,728.36","$1,699.61","$1,727.51"
"Mar 11, 2021","$1,726.80","$1,740.22","$1,719.63","$1,722.70"
"Mar 10, 2021","$1,716.29","$1,727.02","$1,708.51","$1,726.84"
"Mar 09, 2021","$1,683.57","$1,721.04","$1,680.59","$1,715.99"
"Mar 08, 2021","$1,701.30","$1,714.66","$1,677.11","$1,683.06"
"Mar 05, 2021","$1,697.51","$1,708.11","$1,687.59","$1,701.30"
"Mar 04, 2021","$1,711.38","$1,723.61","$1,690.81","$1,699.18"
"Mar 03, 2021","$1,739.29","$1,741.01","$1,702.33","$1,712.20"
"Mar 02, 2021","$1,725.18","$1,739.26","$1,707.63","$1,739.25"
"Mar 01, 2021","$1,734.48","$1,760.34","$1,720.03","$1,725.17"
"Feb 26, 2021","$1,770.24","$1,776.27","$1,717.54","$1,734.48"
"Feb 25, 2021","$1,805.83","$1,806.00","$1,765.81","$1,770.89"
"Feb 24, 2021","$1,806.34","$1,814.21","$1,783.99","$1,805.78"
"Feb 23, 2021","$1,809.61","$1,816.41","$1,796.07","$1,805.61"
"Feb 22, 2021","$1,783.71","$1,813.06","$1,781.18","$1,809.68"
"Feb 19, 2021","$1,775.90","$1,792.07","$1,761.05","$1,783.71"
"Feb 18, 2021","$1,776.40","$1,790.10","$1,768.85","$1,776.13"
"Feb 17, 2021","$1,794.60","$1,795.63","$1,769.83","$1,777.26"
"Feb 16, 2021","$1,819.05","$1,826.96","$1,789.83","$1,795.00"
"Feb 15, 2021","$1,824.83","$1,827.46","$1,816.45","$1,819.05"
"Feb 12, 2021","$1,825.71","$1,831.19","$1,810.88","$1,824.83"
"Feb 11, 2021","$1,843.60","$1,848.00","$1,821.59","$1,826.05"
"Feb 10, 2021","$1,838.58","$1,855.89","$1,834.48","$1,842.99"
"Feb 09, 2021","$1,830.79","$1,848.97","$1,829.27","$1,838.16"
"Feb 08, 2021","$1,814.46","$1,839.59","$1,808.18","$1,830.84"
"Feb 05, 2021","$1,793.95","$1,815.62","$1,792.49","$1,814.46"
"Feb 04, 2021","$1,834.45","$1,835.27","$1,785.30","$1,793.63"
"Feb 03, 2021","$1,838.20","$1,845.38","$1,829.91","$1,834.68"
"Feb 02, 2021","$1,861.59","$1,864.55","$1,829.93","$1,838.08"
"Feb 01, 2021","$1,847.98","$1,872.39","$1,847.98","$1,861.07"
"Jan 29, 2021","$1,843.31","$1,876.05","$1,840.04","$1,847.98"
"Jan 28, 2021","$1,844.52","$1,864.57","$1,834.40","$1,843.27"
"Jan 27, 2021","$1,851.50","$1,853.60","$1,831.74","$1,844.58"
"Jan 26, 2021","$1,856.90","$1,862.21","$1,848.90","$1,851.94"
"Jan 25, 2021","$1,855.51","$1,868.41","$1,847.59","$1,856.36"
