Date,Open,High,Low,Close,Adj Close,Volume
2012-07-30,120.709999,121.199997,120.690002,121.129997,98.914360,592800
2012-07-31,121.449997,121.519997,121.180000,121.440002,99.167526,614700
2012-08-01,121.370003,121.739998,121.279999,121.489998,99.208366,806900
2012-08-02,121.800003,121.970001,121.410004,121.470001,99.192017,523200
2012-08-03,121.139999,121.260002,120.879997,121.250000,99.012398,548800
2012-08-06,121.349998,121.559998,121.250000,121.330002,99.077744,340700
2012-08-07,121.059998,121.099998,120.940002,121.070000,98.865379,1396000
2012-08-08,121.019997,121.080002,120.620003,120.709999,98.571426,1390400
2012-08-09,120.639999,120.709999,120.300003,120.480003,98.383583,509200
2012-08-10,120.599998,120.669998,120.500000,120.559998,98.448914,415700
2012-08-13,120.779999,120.849998,120.400002,120.400002,98.318230,339700
2012-08-14,120.110001,120.230003,119.870003,119.870003,97.885460,514400
2012-08-15,119.370003,119.459999,118.910004,118.980003,97.158714,876600
2012-08-16,119.000000,119.209999,118.570000,118.690002,96.921883,1660700
2012-08-17,118.680000,118.989998,118.680000,118.849998,97.052567,1491500
2012-08-20,118.730003,118.940002,118.730003,118.790001,97.003532,730400
2012-08-21,118.660004,118.940002,118.430000,118.870003,97.068878,616300
2012-08-22,119.260002,119.930000,119.260002,119.839996,97.860962,551400
2012-08-23,120.330002,120.500000,120.199997,120.400002,98.318230,784400
2012-08-24,120.559998,120.669998,120.300003,120.379997,98.301895,1581300
2012-08-27,120.610001,120.809998,120.580002,120.769997,98.620399,491300
2012-08-28,120.959999,121.209999,120.879997,121.080002,98.873550,476700
2012-08-29,120.989998,120.989998,120.599998,120.669998,98.538757,636300
2012-08-30,120.900002,120.949997,120.500000,120.580002,98.465210,950200
2012-08-31,120.330002,121.169998,120.330002,121.139999,98.922531,1460500
2012-09-04,121.000000,121.239998,120.870003,120.980003,98.791855,1809600
2012-09-05,120.989998,121.220001,120.959999,121.180000,98.955185,1653300
2012-09-06,120.800003,120.900002,120.519997,120.519997,98.416237,1033500
2012-09-07,121.239998,121.410004,120.910004,120.910004,98.734703,795700
2012-09-10,121.099998,121.330002,120.959999,121.220001,98.987862,880100
2012-09-11,121.099998,121.250000,120.959999,121.099998,98.889900,702700
2012-09-12,120.730003,120.839996,120.400002,120.510002,98.408096,769800
2012-09-13,120.709999,121.620003,120.279999,121.519997,99.232841,1288500
2012-09-14,122.260002,122.349998,121.000000,121.930000,99.567642,1306700
2012-09-17,121.800003,122.199997,121.639999,121.820000,99.477806,1963100
2012-09-18,121.760002,121.930000,121.639999,121.660004,99.347183,1245100
2012-09-19,121.709999,121.970001,121.580002,121.809998,99.469696,612300
2012-09-20,122.129997,122.250000,121.230003,121.400002,99.134850,1310800
2012-09-21,121.309998,121.500000,121.239998,121.500000,99.216515,876200
2012-09-24,121.519997,121.739998,121.360001,121.419998,99.151192,816700
2012-09-25,121.620003,121.680000,121.419998,121.580002,99.281830,1157200
2012-09-26,121.900002,122.000000,121.750000,121.860001,99.510483,843900
2012-09-27,121.839996,122.160004,121.699997,121.839996,99.494164,928600
2012-09-28,121.980003,122.080002,121.620003,121.760002,99.428856,1538500
2012-10-01,121.870003,122.040001,121.610001,122.000000,99.624802,1715000
2012-10-02,121.739998,122.529999,121.739998,122.500000,100.033112,849300
2012-10-03,122.449997,122.750000,122.449997,122.629997,100.139275,6434400
2012-10-04,122.690002,123.000000,122.620003,122.809998,100.286255,457700
2012-10-05,122.699997,122.820000,122.419998,122.559998,100.082077,1001200
2012-10-08,122.580002,122.940002,122.580002,122.849998,100.318916,492000
2012-10-09,122.629997,123.139999,122.480003,122.540001,100.065750,685400
2012-10-10,122.279999,122.470001,122.120003,122.410004,99.959641,654900
2012-10-11,122.150002,122.389999,122.070000,122.300003,99.869789,497700
2012-10-12,122.410004,122.540001,122.110001,122.199997,99.788139,893200
2012-10-15,122.260002,122.419998,122.129997,122.190002,99.779961,460400
2012-10-16,122.070000,122.129997,121.620003,121.669998,99.355331,660700
2012-10-17,121.410004,121.559998,121.169998,121.309998,99.061363,573900
2012-10-18,121.169998,121.470001,121.089996,121.300003,99.053207,483300
2012-10-19,121.379997,121.959999,121.379997,121.709999,99.388016,566400
2012-10-22,121.690002,121.820000,121.500000,121.510002,99.224640,410800
2012-10-23,121.709999,121.970001,121.690002,121.769997,99.436996,566600
2012-10-24,121.739998,121.769997,121.529999,121.580002,99.281830,507800
2012-10-25,121.139999,121.360001,121.000000,121.220001,98.987862,417100
2012-10-26,121.480003,121.820000,121.480003,121.820000,99.477806,436900
2012-10-31,122.019997,122.580002,122.000000,122.519997,100.049446,947500
2012-11-01,122.019997,122.269997,122.000000,122.089996,99.936485,2064900
2012-11-02,121.779999,122.110001,121.769997,122.019997,99.879189,826100
2012-11-05,122.000000,122.250000,121.989998,122.180000,100.010155,980300
2012-11-06,122.180000,122.180000,121.769997,121.860001,99.748207,447000
2012-11-07,122.580002,122.699997,122.349998,122.559998,100.321182,610200
2012-11-08,122.599998,123.239998,122.470001,123.220001,100.861443,1113400
2012-11-09,123.019997,123.129997,122.680000,122.769997,100.493065,1660000
2012-11-12,122.769997,123.139999,122.769997,123.099998,100.763206,812400
2012-11-13,123.010002,123.099998,122.790001,122.959999,100.648621,1520000
2012-11-14,122.489998,122.870003,122.430000,122.839996,100.550392,538800
2012-11-15,122.680000,122.830002,122.519997,122.750000,100.476707,672300
2012-11-16,122.510002,122.980003,122.500000,122.830002,100.542206,581200
2012-11-19,122.440002,122.699997,122.440002,122.599998,100.353966,1234000
2012-11-20,122.309998,122.519997,122.209999,122.250000,100.067467,1320500
2012-11-21,122.080002,122.099998,121.889999,121.959999,99.830086,448800
2012-11-23,122.089996,122.099998,121.860001,121.870003,99.756401,681200
2012-11-26,122.099998,122.400002,122.099998,122.209999,100.034714,548600
2012-11-27,122.220001,122.339996,122.150002,122.209999,100.034714,824200
2012-11-28,122.550003,122.599998,122.379997,122.500000,100.272095,1119400
2012-11-29,122.440002,122.730003,122.379997,122.720001,100.452133,541100
2012-11-30,122.860001,123.050003,122.730003,122.910004,100.607681,670900
2012-12-03,122.379997,122.800003,122.309998,122.790001,100.907639,2222000
2012-12-04,122.599998,122.900002,122.599998,122.830002,100.940491,1463300
2012-12-05,122.919998,123.089996,122.860001,123.050003,101.121330,1839500
2012-12-06,123.150002,123.440002,123.150002,123.300003,101.326759,550900
2012-12-07,123.190002,123.279999,123.050003,123.150002,101.203491,532500
2012-12-10,123.190002,123.309998,123.099998,123.300003,101.326759,1448100
2012-12-11,123.089996,123.199997,122.900002,122.940002,101.030899,1500300
2012-12-12,123.050003,123.169998,122.559998,122.559998,100.718643,964200
2012-12-13,122.300003,122.500000,122.050003,122.220001,100.439255,2336300
2012-12-14,122.099998,122.430000,122.099998,122.349998,100.546028,437300
2012-12-17,122.400002,122.400002,121.779999,121.889999,100.167992,788900
2012-12-18,121.809998,121.820000,121.339996,121.540001,99.880447,2142200
2012-12-19,121.599998,121.970001,121.559998,121.639999,99.962593,1212000
2012-12-20,121.669998,121.919998,121.650002,121.699997,100.011902,1556300
2012-12-21,121.940002,122.190002,121.910004,122.040001,100.291290,2052300
2012-12-24,122.059998,122.089996,121.830002,121.900002,100.176247,531100
2012-12-26,121.889999,122.190002,121.889999,122.050003,100.306969,1440800
2012-12-27,121.949997,122.430000,121.949997,122.190002,100.421997,1164300
2012-12-28,122.199997,122.400002,122.070000,122.150002,100.389107,752900
2012-12-31,121.949997,121.989998,121.209999,121.410004,99.780975,1517900
2013-01-02,121.169998,121.360001,121.129997,121.339996,99.723427,2805000
2013-01-03,121.190002,121.260002,120.379997,120.510002,99.041283,3622300
2013-01-04,120.379997,120.500000,120.169998,120.459999,99.000191,940600
2013-01-07,120.510002,120.949997,120.489998,120.870003,99.337143,1237600
2013-01-08,120.980003,121.160004,120.980003,121.040001,99.476875,899300
2013-01-09,121.050003,121.389999,121.050003,121.260002,99.657684,692300
2013-01-10,121.180000,121.260002,121.029999,121.150002,99.567253,1017900
2013-01-11,120.940002,121.260002,120.830002,121.260002,99.657684,691100
2013-01-14,121.330002,121.349998,121.150002,121.300003,99.690536,709200
2013-01-15,121.430000,121.599998,121.370003,121.379997,99.756302,654100
2013-01-16,121.379997,121.459999,121.260002,121.349998,99.731628,968600
2013-01-17,121.199997,121.209999,121.000000,121.139999,99.559074,596900
2013-01-18,121.169998,121.379997,121.139999,121.339996,99.723427,892000
2013-01-22,121.129997,121.419998,121.110001,121.320000,99.706985,634700
2013-01-23,121.379997,121.500000,121.320000,121.339996,99.723427,1156300
2013-01-24,121.300003,121.379997,121.019997,121.269997,99.665932,947300
2013-01-25,121.000000,121.050003,120.629997,120.760002,99.246758,1141600
2013-01-28,120.379997,120.599998,120.330002,120.599998,99.115265,1373900
2013-01-29,120.629997,120.739998,120.360001,120.379997,98.934410,807100
2013-01-30,120.260002,120.500000,120.120003,120.419998,98.967323,1540300
2013-01-31,120.559998,120.860001,120.440002,120.779999,99.263191,1657800
2013-02-01,121.050003,121.150002,120.180000,120.190002,98.778305,4125100
2013-02-04,120.589996,121.010002,120.589996,120.970001,99.419319,2899100
2013-02-05,120.559998,120.629997,120.440002,120.620003,99.131683,978800
2013-02-06,120.680000,120.839996,120.589996,120.760002,99.246758,3383300
2013-02-07,120.650002,121.029999,120.650002,120.650002,99.156349,826400
2013-02-08,120.709999,120.730003,120.410004,120.610001,99.123444,1400100
2013-02-11,120.489998,120.690002,120.489998,120.519997,99.049500,733600
2013-02-12,120.400002,120.589996,120.370003,120.510002,99.041283,749900
2013-02-13,120.180000,120.330002,120.040001,120.169998,98.761833,1108600
2013-02-14,120.330002,120.500000,120.199997,120.379997,98.934410,633400
2013-02-15,120.129997,120.199997,119.900002,120.050003,98.663254,917900
2013-02-19,120.190002,120.239998,119.959999,119.989998,98.613892,1096300
2013-02-20,119.919998,120.230003,119.889999,120.019997,98.638573,1117900
2013-02-21,120.180000,120.290001,120.070000,120.169998,98.761833,1253000
2013-02-22,120.309998,120.470001,120.300003,120.430000,98.975555,758900
2013-02-25,120.190002,121.050003,120.169998,121.029999,99.468674,770200
2013-02-26,120.760002,121.059998,120.709999,120.739998,99.230293,768900
2013-02-27,121.059998,121.059998,120.660004,120.739998,99.230293,1033200
2013-02-28,120.809998,121.010002,120.779999,121.010002,99.452209,1255100
2013-03-01,120.940002,121.519997,120.919998,121.519997,99.871384,4043700
2013-03-04,121.209999,121.300003,121.089996,121.139999,99.559074,964500
2013-03-05,121.070000,121.180000,120.980003,121.110001,99.534401,3379200
2013-03-06,120.870003,120.980003,120.750000,120.839996,99.312508,665000
2013-03-07,120.570000,120.620003,120.349998,120.389999,98.942642,594000
2013-03-08,120.010002,120.220001,119.889999,120.000000,98.622124,2900200
2013-03-11,120.029999,120.150002,119.930000,119.940002,98.572853,1062100
2013-03-12,120.169998,120.279999,120.120003,120.160004,98.753632,1150700
2013-03-13,120.019997,120.269997,120.000000,120.190002,98.778305,961900
2013-03-14,120.070000,120.510002,120.050003,120.400002,98.950897,900500
2013-03-15,120.389999,120.610001,120.379997,120.559998,99.082390,741800
2013-03-18,120.849998,120.959999,120.769997,120.820000,99.296059,829400
2013-03-19,120.949997,121.129997,120.910004,120.940002,99.394691,701600
2013-03-20,120.790001,120.879997,120.550003,120.599998,99.115265,1002900
2013-03-21,120.750000,120.820000,120.610001,120.660004,99.164589,701000
2013-03-22,120.790001,120.940002,120.599998,120.870003,99.337143,1041300
2013-03-25,120.779999,121.040001,120.709999,120.879997,99.345398,639400
2013-03-26,120.730003,120.959999,120.620003,120.949997,99.402878,666000
2013-03-27,121.220001,121.379997,121.099998,121.320000,99.706985,636400
2013-03-28,121.220001,121.290001,121.050003,121.269997,99.665932,1139100
2013-04-01,121.019997,121.410004,121.019997,121.239998,99.707039,4659200
2013-04-02,121.300003,121.360001,121.059998,121.180000,99.657677,1313900
2013-04-03,121.279999,121.620003,121.260002,121.489998,99.912590,803300
2013-04-04,121.620003,122.080002,121.620003,122.059998,100.381378,2745400
2013-04-05,122.690002,122.809998,122.500000,122.570000,100.800789,886300
2013-04-08,122.599998,122.690002,122.010002,122.029999,100.356689,874800
2013-04-09,122.129997,122.230003,121.809998,121.919998,100.266220,1076200
2013-04-10,121.680000,121.690002,121.160004,121.239998,99.707039,976600
2013-04-11,121.440002,121.669998,121.389999,121.580002,99.986649,714000
2013-04-12,122.050003,122.180000,121.940002,122.080002,100.397858,614400
2013-04-15,122.000000,122.139999,121.919998,122.059998,100.381378,1087400
2013-04-16,121.699997,121.940002,121.690002,121.849998,100.208672,585400
2013-04-17,121.779999,121.940002,121.639999,121.830002,100.192238,621000
2013-04-18,121.820000,121.910004,120.900002,120.980003,99.493172,912100
2013-04-19,121.260002,121.570000,121.190002,121.449997,99.879662,870600
2013-04-22,121.739998,121.800003,121.610001,121.769997,100.142876,596300
2013-04-23,121.860001,122.199997,121.730003,121.830002,100.192238,550300
2013-04-24,121.760002,122.040001,121.760002,122.010002,100.340263,488400
2013-04-25,122.029999,122.199997,122.029999,122.099998,100.414238,872300
2013-04-26,122.389999,122.580002,122.389999,122.550003,100.784348,809900
2013-04-29,122.570000,122.629997,122.220001,122.220001,100.512932,660600
2013-04-30,122.230003,122.360001,121.940002,122.150002,100.455383,678300
2013-05-01,121.910004,121.910004,121.589996,121.809998,100.431496,2321400
2013-05-02,121.570000,121.699997,121.529999,121.680000,100.324318,506600
2013-05-03,121.239998,121.290001,120.750000,120.849998,99.639961,1425800
2013-05-06,120.900002,120.900002,120.519997,120.669998,99.491562,821100
2013-05-07,120.550003,120.690002,120.529999,120.660004,99.483345,768300
2013-05-08,120.459999,120.519997,120.339996,120.400002,99.268959,782600
2013-05-09,120.559998,120.599998,120.339996,120.349998,99.227715,679800
2013-05-10,120.209999,120.250000,119.690002,120.010002,98.947380,654500
2013-05-13,119.769997,119.860001,119.620003,119.650002,98.650558,834400
2013-05-14,119.720001,119.800003,119.139999,119.139999,98.230080,965800
2013-05-15,119.250000,119.349998,118.940002,119.180000,98.263069,985700
2013-05-16,119.099998,119.650002,119.080002,119.519997,98.543358,1047300
2013-05-17,119.330002,119.330002,118.900002,118.919998,98.048691,835400
2013-05-20,118.940002,119.040001,118.720001,118.889999,98.023956,1281000
2013-05-21,118.809998,119.180000,118.589996,119.139999,98.230080,1008300
2013-05-22,119.150002,119.449997,118.029999,118.070000,97.347870,1543400
2013-05-23,118.370003,118.449997,117.690002,118.099998,97.372604,1696500
2013-05-24,118.180000,118.379997,118.110001,118.199997,97.455063,792300
2013-05-28,118.120003,118.190002,117.129997,117.129997,96.572838,1264300
2013-05-29,117.209999,117.400002,116.849998,117.050003,96.506889,1974600
2013-05-30,117.110001,117.199997,116.489998,116.620003,96.152367,1562800
2013-05-31,116.820000,116.900002,116.010002,116.730003,96.243073,3125700
2013-06-03,115.910004,116.750000,115.500000,116.330002,96.154640,5215700
2013-06-04,116.180000,116.510002,116.059998,116.110001,95.972778,1703000
2013-06-05,116.339996,116.410004,116.139999,116.250000,96.088516,1543700
2013-06-06,115.690002,116.349998,115.610001,116.120003,95.981056,1286700
2013-06-07,115.699997,115.940002,115.349998,115.440002,95.418968,1275200
2013-06-10,115.180000,115.430000,114.599998,114.639999,94.757721,2052200
2013-06-11,113.870003,114.589996,113.790001,114.580002,94.708160,2558500
2013-06-12,114.410004,114.610001,113.669998,113.699997,93.980751,2283100
2013-06-13,113.980003,114.589996,113.519997,114.570000,94.699852,2234400
2013-06-14,114.980003,114.980003,114.470001,114.470001,94.617218,1083500
2013-06-17,114.620003,114.709999,114.000000,114.099998,94.311386,1590000
2013-06-18,114.099998,114.610001,114.099998,114.410004,94.567619,1267100
2013-06-19,114.709999,114.839996,112.849998,112.889999,93.311249,2040800
2013-06-20,112.470001,112.650002,111.260002,111.750000,92.368958,3001500
2013-06-21,111.550003,111.739998,110.430000,110.440002,91.286118,2374200
2013-06-24,108.919998,110.339996,108.809998,110.019997,90.938957,3696700
2013-06-25,110.300003,110.580002,110.050003,110.209999,91.096024,1629600
2013-06-26,110.809998,111.000000,110.470001,110.709999,91.509315,1148400
2013-06-27,111.260002,111.949997,111.260002,111.629997,92.269768,1227000
2013-06-28,111.250000,112.010002,111.080002,112.010002,92.583847,1407800
2013-07-01,111.370003,112.070000,111.349998,112.019997,92.715454,1048000
2013-07-02,112.220001,112.629997,112.220001,112.379997,93.013374,909700
2013-07-03,112.489998,112.690002,112.129997,112.169998,92.839607,772700
2013-07-05,111.019997,111.209999,110.610001,110.639999,91.573257,1234200
2013-07-08,110.959999,111.459999,110.959999,111.339996,92.152626,1845500
2013-07-09,111.559998,111.559998,111.250000,111.290001,92.111252,921900
2013-07-10,111.300003,111.480003,110.889999,110.910004,91.796745,1062800
2013-07-11,111.720001,111.860001,111.150002,111.680000,92.434044,1469400
2013-07-12,112.059998,112.209999,111.570000,111.720001,92.467171,830800
2013-07-15,111.839996,112.309998,111.839996,112.260002,92.914085,810600
2013-07-16,112.489998,112.779999,112.419998,112.709999,93.286545,814600
2013-07-17,113.080002,113.330002,112.900002,113.019997,93.543098,615400
2013-07-18,112.730003,112.839996,112.379997,112.610001,93.203751,795800
2013-07-19,112.949997,113.480003,112.940002,113.419998,93.874184,641200
2013-07-22,113.519997,113.550003,113.320000,113.379997,93.841057,639500
2013-07-23,113.120003,113.180000,112.879997,113.120003,93.625893,719700
2013-07-24,112.349998,112.449997,111.839996,112.199997,92.864441,753000
2013-07-25,112.010002,112.370003,111.830002,112.260002,92.914085,850600
2013-07-26,112.370003,112.480003,112.190002,112.290001,92.938927,1068200
2013-07-29,112.120003,112.250000,112.050003,112.209999,92.872696,694000
2013-07-30,112.300003,112.400002,112.080002,112.160004,92.831314,692900
2013-07-31,111.709999,112.870003,111.620003,112.870003,93.418999,1334900
2013-08-01,112.349998,112.419998,111.910004,112.010002,92.764679,1367000
2013-08-02,112.389999,112.629997,112.239998,112.580002,93.236755,768200
2013-08-05,112.470001,112.610001,112.320000,112.589996,93.245041,626300
2013-08-06,112.879997,112.879997,112.620003,112.860001,93.468666,614000
2013-08-07,113.000000,113.239998,112.940002,113.129997,93.692261,762700
2013-08-08,113.110001,113.489998,113.110001,113.250000,93.791626,573100
2013-08-09,113.129997,113.419998,113.120003,113.360001,93.882744,419500
2013-08-12,113.660004,113.660004,113.000000,113.059998,93.634308,557500
2013-08-13,112.669998,112.669998,112.040001,112.070000,92.814400,699500
2013-08-14,111.879997,112.110001,111.809998,111.830002,92.615639,685700
2013-08-15,111.010002,111.320000,110.809998,111.029999,91.953064,929100
2013-08-16,110.949997,111.029999,110.180000,110.510002,91.522446,940700
2013-08-19,110.169998,110.260002,109.760002,109.849998,90.975822,912100
2013-08-20,110.220001,110.589996,110.150002,110.529999,91.538986,719400
2013-08-21,110.360001,110.629997,109.750000,109.750000,90.893005,959800
2013-08-22,109.610001,109.809998,109.410004,109.800003,90.934425,1111600
2013-08-23,109.930000,110.620003,109.750000,110.570000,91.572128,617600
2013-08-26,110.800003,111.050003,110.750000,110.959999,91.895142,484700
2013-08-27,111.410004,111.739998,111.349998,111.639999,92.458275,564300
2013-08-28,111.419998,111.430000,111.070000,111.230003,92.118713,474000
2013-08-29,110.830002,111.309998,110.779999,111.080002,91.994469,661000
2013-08-30,111.169998,111.279999,110.589996,110.739998,91.712891,1035000
2013-09-03,110.180000,110.269997,109.680000,110.059998,91.234612,1211300
2013-09-04,110.160004,110.160004,109.449997,109.500000,90.770370,783900
2013-09-05,109.349998,109.349998,108.629997,108.709999,90.115509,976500
2013-09-06,109.209999,109.570000,109.059998,109.160004,90.488541,567300
2013-09-09,109.559998,109.669998,109.330002,109.360001,90.654320,652000
2013-09-10,109.059998,109.470001,109.029999,109.180000,90.505096,762400
2013-09-11,109.480003,109.860001,109.370003,109.800003,91.019081,754600
2013-09-12,110.230003,110.250000,109.709999,109.849998,91.060524,946300
2013-09-13,109.760002,109.930000,109.639999,109.839996,91.052223,868100
2013-09-16,110.709999,110.739998,110.070000,110.139999,91.300941,519400
2013-09-17,110.580002,110.620003,110.360001,110.570000,91.657372,554400
2013-09-18,110.449997,112.279999,110.190002,112.040001,92.875923,859900
2013-09-19,112.099998,112.129997,111.559998,111.680000,92.577515,778200
2013-09-20,111.699997,112.150002,111.580002,111.989998,92.834496,470900
2013-09-23,112.279999,112.430000,112.120003,112.379997,93.157768,703900
2013-09-24,112.470001,112.480003,112.290001,112.400002,93.174362,559100
2013-09-25,112.410004,112.559998,112.209999,112.500000,93.257240,459000
2013-09-26,112.309998,112.419998,112.160004,112.339996,93.124611,449900
2013-09-27,112.500000,112.559998,112.320000,112.370003,93.149490,360400
2013-09-30,112.400002,112.580002,112.099998,112.580002,93.323570,1100100
2013-10-01,112.510002,112.519997,112.269997,112.389999,93.205002,1383500
2013-10-02,112.629997,112.760002,112.470001,112.570000,93.354263,423700
2013-10-03,112.570000,112.849998,112.430000,112.650002,93.420578,480300
2013-10-04,112.599998,112.599998,112.330002,112.410004,93.221558,377300
2013-10-07,112.690002,112.750000,112.480003,112.529999,93.321083,405300
2013-10-08,112.519997,112.620003,112.230003,112.230003,93.072304,614800
2013-10-09,112.540001,112.540001,112.160004,112.239998,93.080574,859000
2013-10-10,112.080002,112.250000,111.970001,112.150002,93.005951,516000
2013-10-11,112.309998,112.459999,112.129997,112.129997,92.989372,641600
2013-10-14,112.089996,112.199997,111.610001,111.639999,92.583023,303800
2013-10-15,112.050003,112.110001,111.800003,111.860001,92.765465,517700
2013-10-16,111.699997,112.239998,111.639999,112.089996,92.956192,493600
2013-10-17,112.650002,112.660004,112.410004,112.529999,93.321083,503600
2013-10-18,112.720001,112.760002,112.589996,112.690002,93.453751,493500
2013-10-21,112.629997,112.660004,112.500000,112.599998,93.379150,391100
2013-10-22,113.120003,113.190002,112.980003,113.169998,93.851837,484300
2013-10-23,113.290001,113.419998,113.110001,113.120003,93.810387,369100
2013-10-24,113.209999,113.250000,112.900002,113.160004,93.843544,435300
2013-10-25,113.379997,113.459999,113.260002,113.410004,94.050880,538800
2013-10-28,113.349998,113.500000,113.330002,113.360001,94.009384,385300
2013-10-29,113.209999,113.389999,113.209999,113.290001,93.951347,409400
2013-10-30,113.320000,113.540001,113.040001,113.139999,93.826935,476600
2013-10-31,113.410004,113.419998,112.800003,112.919998,93.644508,1095000
2013-11-01,112.529999,112.639999,112.010002,112.040001,93.011917,951100
2013-11-04,112.220001,112.269997,112.080002,112.099998,93.061737,586000
2013-11-05,111.849998,111.930000,111.610001,111.660004,92.696465,506200
2013-11-06,112.050003,112.389999,112.029999,112.300003,93.227760,723800
2013-11-07,112.449997,112.629997,112.330002,112.449997,93.352272,524400
2013-11-08,111.589996,111.650002,111.360001,111.489998,92.555313,653800
2013-11-11,111.540001,111.540001,111.279999,111.279999,92.380981,809100
2013-11-12,111.519997,111.529999,111.300003,111.339996,92.430801,751500
2013-11-13,111.730003,111.750000,111.500000,111.529999,92.588516,413100
2013-11-14,111.750000,112.209999,111.739998,112.139999,93.094933,415200
2013-11-15,112.250000,112.250000,111.970001,112.190002,93.136475,565800
2013-11-18,112.209999,112.489998,112.120003,112.489998,93.385513,413100
2013-11-19,112.230003,112.290001,111.949997,112.050003,93.020218,531900
2013-11-20,111.879997,112.050003,111.220001,111.360001,92.447403,748000
2013-11-21,111.089996,111.599998,110.870003,111.550003,92.605133,814500
2013-11-22,111.800003,111.970001,111.730003,111.860001,92.862518,465500
2013-11-25,111.919998,112.070000,111.790001,111.930000,92.920616,372400
2013-11-26,112.059998,112.120003,111.919998,111.919998,92.912292,418700
2013-11-27,111.830002,111.870003,111.440002,111.699997,92.729675,333800
2013-11-29,111.580002,111.699997,111.459999,111.610001,92.654953,584300
2013-12-02,111.400002,111.419998,110.980003,111.029999,92.247803,550300
2013-12-03,111.250000,111.279999,111.050003,111.089996,92.297684,670700
2013-12-04,110.660004,110.730003,110.389999,110.470001,91.782562,670300
2013-12-05,110.430000,110.510002,110.220001,110.339996,91.674553,680900
2013-12-06,110.389999,110.500000,110.110001,110.330002,91.666252,809600
2013-12-09,110.410004,110.519997,110.290001,110.419998,91.741020,581700
2013-12-10,110.790001,110.839996,110.480003,110.709999,91.981949,1088900
2013-12-11,110.669998,110.779999,110.470001,110.529999,91.832413,1103600
2013-12-12,110.419998,110.449997,110.180000,110.220001,91.574875,754900
2013-12-13,110.430000,110.550003,110.360001,110.540001,91.840759,557200
2013-12-16,110.889999,110.889999,110.510002,110.620003,91.907219,563500
2013-12-17,110.639999,110.949997,110.599998,110.949997,92.181358,1164000
2013-12-18,110.639999,110.959999,110.320000,110.459999,91.774239,1143500
2013-12-19,110.230003,110.300003,110.010002,110.050003,91.433632,855300
2013-12-20,110.389999,110.470001,110.139999,110.419998,91.741020,783000
2013-12-23,110.370003,110.400002,110.169998,110.230003,91.583130,579700
2013-12-24,110.040001,110.089996,109.860001,109.860001,91.275757,297600
2013-12-26,109.809998,109.889999,109.720001,109.809998,91.234245,470300
2013-12-27,109.860001,109.989998,109.739998,109.750000,91.184380,466500
2013-12-30,109.980003,110.180000,109.900002,110.059998,91.441925,633200
2013-12-31,110.019997,110.089996,109.680000,109.900002,91.308983,1010000
2014-01-02,109.989998,110.370003,109.949997,110.260002,91.608086,681500
