"Date","Open","High","Low","Close"
"Apr 07, 2022","$2,208.00","$2,287.59","$2,287.59","$2,255.28"
"Apr 06, 2022","$2,243.01","$2,282.69","$2,282.69","$2,208.01"
"Apr 05, 2022","$2,300.00","$2,339.00","$2,339.00","$2,248.00"
"Apr 04, 2022","$2,282.00","$2,349.42","$2,349.42","$2,294.99"
"Apr 01, 2022","$2,273.00","$2,357.30","$2,357.30","$2,293.20"
"Mar 31, 2022","$2,284.00","$2,329.09","$2,329.09","$2,276.70"
"Mar 30, 2022","$2,165.63","$2,286.32","$2,286.32","$2,273.72"
"Mar 29, 2022","$2,247.22","$2,310.82","$2,310.82","$2,165.63"
"Mar 28, 2022","$2,348.00","$2,406.66","$2,406.66","$2,247.22"
"Mar 25, 2022","$2,536.00","$2,556.00","$2,556.00","$2,340.00"
"Mar 24, 2022","$2,538.00","$2,571.00","$2,571.00","$2,547.00"
"Mar 23, 2022","$2,506.28","$2,593.97","$2,593.97","$2,539.00"
"Mar 22, 2022","$2,623.00","$2,624.00","$2,624.00","$2,506.28"
"Mar 21, 2022","$2,524.95","$2,627.65","$2,627.65","$2,603.17"
"Mar 18, 2022","$2,536.00","$2,655.58","$2,655.58","$2,510.28"
"Mar 17, 2022","$2,417.00","$2,555.09","$2,555.09","$2,539.93"
"Mar 16, 2022","$2,445.63","$2,507.91","$2,507.91","$2,420.93"
"Mar 15, 2022","$2,437.00","$2,518.49","$2,518.49","$2,445.63"
"Mar 14, 2022","$2,836.18","$2,836.18","$2,836.18","$2,393.00"
"Mar 11, 2022","$2,943.22","$2,993.85","$2,993.85","$2,859.17"
"Mar 10, 2022","$2,965.74","$2,997.93","$2,997.93","$2,943.22"
"Mar 09, 2022","$3,194.73","$3,334.00","$3,334.00","$2,965.74"
"Mar 08, 2022","$3,006.53","$3,236.19","$3,236.19","$3,194.73"
"Mar 07, 2022","$3,051.00","$3,458.28","$3,458.28","$3,006.53"
"Mar 04, 2022","$2,793.84","$3,030.89","$3,030.89","$3,026.61"
"Mar 03, 2022","$2,679.71","$2,803.28","$2,803.28","$2,793.84"
"Mar 02, 2022","$2,592.95","$2,683.58","$2,683.58","$2,679.71"
"Mar 01, 2022","$2,500.41","$2,733.02","$2,733.02","$2,592.95"
"Feb 28, 2022","$2,555.00","$2,597.55","$2,597.55","$2,500.41"
"Feb 25, 2022","$2,413.96","$2,490.45","$2,490.45","$2,384.27"
"Feb 24, 2022","$2,486.22","$2,726.75","$2,726.75","$2,413.96"
"Feb 23, 2022","$2,358.43","$2,488.43","$2,488.43","$2,486.22"
"Feb 22, 2022","$2,393.60","$2,442.11","$2,442.11","$2,358.43"
"Feb 21, 2022","$2,388.03","$2,404.19","$2,404.19","$2,393.60"
"Feb 18, 2022","$2,374.92","$2,393.91","$2,393.91","$2,392.80"
"Feb 17, 2022","$2,289.82","$2,430.23","$2,430.23","$2,374.92"
"Feb 16, 2022","$2,261.90","$2,326.23","$2,326.23","$2,289.82"
"Feb 15, 2022","$2,374.17","$2,384.00","$2,384.00","$2,261.90"
"Feb 14, 2022","$2,318.50","$2,402.31","$2,402.31","$2,374.17"
"Feb 11, 2022","$2,262.77","$2,369.89","$2,369.89","$2,324.12"
"Feb 10, 2022","$2,286.15","$2,339.65","$2,339.65","$2,262.77"
"Feb 09, 2022","$2,252.48","$2,302.07","$2,302.07","$2,286.15"
"Feb 08, 2022","$2,273.53","$2,293.76","$2,293.76","$2,252.48"
"Feb 07, 2022","$2,301.50","$2,317.70","$2,317.70","$2,273.53"
"Feb 04, 2022","$2,334.91","$2,370.64","$2,370.64","$2,313.78"
"Feb 03, 2022","$2,382.92","$2,400.62","$2,400.62","$2,334.91"
"Feb 02, 2022","$2,372.55","$2,433.07","$2,433.07","$2,382.92"
"Feb 01, 2022","$2,352.76","$2,404.26","$2,404.26","$2,372.55"
"Jan 31, 2022","$2,382.00","$2,457.72","$2,457.72","$2,352.76"
"Jan 28, 2022","$2,385.42","$2,392.00","$2,392.00","$2,390.27"
"Jan 27, 2022","$2,340.71","$2,396.93","$2,396.93","$2,385.42"
"Jan 26, 2022","$2,211.14","$2,391.96","$2,391.96","$2,340.71"
"Jan 25, 2022","$2,158.63","$2,219.33","$2,219.33","$2,211.14"
"Jan 24, 2022","$2,110.00","$2,163.02","$2,163.02","$2,158.63"
"Jan 21, 2022","$2,078.06","$2,172.03","$2,172.03","$2,124.17"
"Jan 20, 2022","$2,011.61","$2,094.32","$2,094.32","$2,078.06"
"Jan 19, 2022","$1,912.79","$2,054.82","$2,054.82","$2,011.61"
"Jan 18, 2022","$1,880.06","$1,946.15","$1,946.15","$1,912.79"
"Jan 17, 2022","$1,883.50","$1,910.06","$1,910.06","$1,880.06"
"Jan 14, 2022","$1,898.34","$1,941.34","$1,941.34","$1,896.89"
"Jan 13, 2022","$1,922.85","$1,935.54","$1,935.54","$1,898.34"
"Jan 12, 2022","$1,938.66","$1,961.79","$1,961.79","$1,922.85"
"Jan 11, 2022","$1,920.85","$1,958.17","$1,958.17","$1,938.66"
"Jan 10, 2022","$1,959.99","$1,978.76","$1,978.76","$1,920.85"
"Jan 07, 2022","$1,889.97","$1,954.97","$1,954.97","$1,954.56"
"Jan 06, 2022","$1,883.25","$1,916.04","$1,916.04","$1,889.97"
"Jan 05, 2022","$1,887.22","$1,935.89","$1,935.89","$1,883.25"
"Jan 04, 2022","$1,840.46","$1,925.13","$1,925.13","$1,887.22"
"Jan 03, 2022","$1,928.92","$1,928.92","$1,928.92","$1,840.46"
"Dec 31, 2021","$1,982.74","$1,982.74","$1,982.74","$1,910.42"
"Dec 30, 2021","$1,997.77","$2,027.93","$2,027.93","$1,982.74"
"Dec 29, 2021","$2,006.24","$2,006.75","$2,006.75","$1,997.77"
"Dec 28, 2021","$1,986.74","$2,026.78","$2,026.78","$2,006.24"
"Dec 27, 2021","$2,003.60","$2,006.99","$2,006.99","$1,986.74"
"Dec 24, 2021","$1,963.23","$1,964.01","$1,964.01","$1,963.01"
"Dec 23, 2021","$1,898.03","$1,964.17","$1,964.17","$1,963.23"
"Dec 22, 2021","$1,808.69","$1,911.10","$1,911.10","$1,898.03"
"Dec 21, 2021","$1,765.95","$1,845.57","$1,845.57","$1,808.69"
"Dec 20, 2021","$1,790.00","$1,813.89","$1,813.89","$1,765.95"
"Dec 17, 2021","$1,744.70","$1,878.35","$1,878.35","$1,807.52"
"Dec 16, 2021","$1,612.68","$1,744.70","$1,744.70","$1,744.70"
"Dec 15, 2021","$1,641.13","$1,650.32","$1,650.32","$1,612.68"
"Dec 14, 2021","$1,703.47","$1,710.71","$1,710.71","$1,641.13"
"Dec 13, 2021","$1,790.40","$1,798.97","$1,798.97","$1,703.47"
"Dec 10, 2021","$1,827.71","$1,830.69","$1,830.69","$1,781.94"
"Dec 09, 2021","$1,869.72","$1,878.00","$1,878.00","$1,827.71"
"Dec 08, 2021","$1,869.16","$1,887.80","$1,887.80","$1,869.72"
"Dec 07, 2021","$1,868.66","$1,898.48","$1,898.48","$1,869.16"
"Dec 06, 2021","$1,826.01","$1,870.25","$1,870.25","$1,868.66"
"Dec 03, 2021","$1,799.90","$1,890.57","$1,890.57","$1,833.92"
"Dec 02, 2021","$1,761.39","$1,799.90","$1,799.90","$1,799.90"
"Dec 01, 2021","$1,751.00","$1,796.17","$1,796.17","$1,761.39"
"Nov 30, 2021","$1,807.02","$1,815.88","$1,815.88","$1,751.87"
"Nov 29, 2021","$1,796.22","$1,824.15","$1,824.15","$1,807.02"
"Nov 26, 2021","$1,881.73","$1,895.26","$1,895.26","$1,771.46"
"Nov 25, 2021","$1,863.63","$1,925.26","$1,925.26","$1,881.73"
"Nov 24, 2021","$1,884.12","$1,922.02","$1,922.02","$1,863.63"
"Nov 23, 2021","$1,968.13","$2,004.95","$2,004.95","$1,884.12"
"Nov 22, 2021","$2,061.50","$2,092.63","$2,092.63","$1,968.13"
"Nov 19, 2021","$2,144.78","$2,157.42","$2,157.42","$2,076.58"
"Nov 18, 2021","$2,199.08","$2,225.40","$2,225.40","$2,144.78"
"Nov 17, 2021","$2,168.20","$2,203.67","$2,203.67","$2,199.21"
"Nov 16, 2021","$2,158.82","$2,186.72","$2,186.72","$2,168.20"
"Nov 15, 2021","$2,121.66","$2,180.71","$2,180.71","$2,158.82"
"Nov 12, 2021","$2,065.77","$2,133.66","$2,133.66","$2,130.18"
"Nov 11, 2021","$2,034.56","$2,095.84","$2,095.84","$2,065.77"
"Nov 10, 2021","$2,036.43","$2,077.19","$2,077.19","$2,034.56"
"Nov 09, 2021","$2,081.69","$2,116.21","$2,116.21","$2,036.43"
"Nov 08, 2021","$2,059.34","$2,096.67","$2,096.67","$2,081.69"
"Nov 05, 2021","$2,010.50","$2,060.10","$2,060.10","$2,053.00"
"Nov 04, 2021","$2,021.00","$2,072.79","$2,072.79","$2,008.68"
"Nov 03, 2021","$2,026.93","$2,038.50","$2,038.50","$2,011.11"
"Nov 02, 2021","$2,071.55","$2,071.55","$2,071.55","$2,022.05"
"Nov 01, 2021","$2,010.43","$2,092.06","$2,092.06","$2,059.56"
"Oct 29, 2021","$1,998.50","$2,027.40","$2,027.40","$2,019.00"
"Oct 28, 2021","$1,976.00","$2,033.10","$2,033.10","$2,002.43"
"Oct 27, 2021","$2,020.00","$2,034.33","$2,034.33","$1,979.43"
"Oct 26, 2021","$2,067.00","$2,075.00","$2,075.00","$2,021.75"
"Oct 25, 2021","$2,034.99","$2,093.86","$2,093.86","$2,064.87"
"Oct 22, 2021","$2,017.00","$2,051.80","$2,051.80","$2,034.99"
"Oct 21, 2021","$2,088.98","$2,104.54","$2,104.54","$2,028.30"
"Oct 20, 2021","$2,115.00","$2,135.14","$2,135.14","$2,084.94"
"Oct 19, 2021","$2,026.00","$2,126.75","$2,126.75","$2,113.23"
"Oct 18, 2021","$2,092.94","$2,093.81","$2,093.81","$2,024.93"
"Oct 15, 2021","$2,149.93","$2,171.52","$2,171.52","$2,087.07"
"Oct 14, 2021","$2,129.93","$2,220.80","$2,220.80","$2,142.17"
"Oct 13, 2021","$2,065.00","$2,160.70","$2,160.70","$2,122.95"
"Oct 12, 2021","$2,117.50","$2,136.47","$2,136.47","$2,058.44"
"Oct 11, 2021","$2,138.40","$2,197.63","$2,197.63","$2,126.58"
"Oct 08, 2021","$1,975.88","$2,101.68","$2,101.68","$2,094.00"
"Oct 07, 2021","$1,910.00","$2,009.87","$2,009.87","$1,975.03"
"Sep 28, 2021","$1,970.00","$1,981.28","$1,981.28","$1,890.03"
"Sep 27, 2021","$1,985.46","$2,004.38","$2,004.38","$1,976.43"
"Sep 24, 2021","$1,988.50","$2,035.40","$2,035.40","$1,983.01"
"Sep 23, 2021","$2,035.69","$2,092.34","$2,092.34","$1,996.30"
"Sep 22, 2021","$1,908.50","$2,099.33","$2,099.33","$2,033.00"
"Sep 21, 2021","$1,892.00","$1,969.43","$1,969.43","$1,921.30"
"Sep 20, 2021","$2,018.00","$2,041.54","$2,041.54","$1,899.13"
"Sep 17, 2021","$2,032.50","$2,066.72","$2,066.72","$2,028.25"
"Sep 16, 2021","$2,023.01","$2,104.32","$2,104.32","$2,045.62"
"Sep 15, 2021","$1,990.00","$2,058.32","$2,058.32","$2,022.52"
"Sep 14, 2021","$2,088.50","$2,112.05","$2,112.05","$1,991.87"
"Sep 13, 2021","$2,084.00","$2,177.08","$2,177.08","$2,096.39"
"Sep 10, 2021","$2,187.50","$2,233.84","$2,233.84","$2,146.01"
"Sep 09, 2021","$2,259.38","$2,282.49","$2,282.49","$2,186.49"
"Sep 08, 2021","$2,379.50","$2,396.36","$2,396.36","$2,260.86"
"Sep 07, 2021","$2,428.00","$2,430.08","$2,430.08","$2,382.25"
"Sep 06, 2021","$2,440.78","$2,445.64","$2,445.64","$2,420.72"
"Sep 03, 2021","$2,417.00","$2,447.57","$2,447.57","$2,440.78"
"Sep 02, 2021","$2,462.00","$2,462.00","$2,462.00","$2,417.40"
"Sep 01, 2021","$2,489.00","$2,512.64","$2,512.64","$2,451.31"
"Aug 31, 2021","$2,495.00","$2,509.69","$2,509.69","$2,475.59"
"Aug 30, 2021","$2,431.50","$2,509.64","$2,509.64","$2,503.36"
"Aug 27, 2021","$2,408.55","$2,451.47","$2,451.47","$2,436.00"
"Aug 26, 2021","$2,433.00","$2,446.00","$2,446.00","$2,402.91"
"Aug 25, 2021","$2,490.01","$2,495.10","$2,495.10","$2,435.47"
"Aug 24, 2021","$2,407.50","$2,486.12","$2,486.12","$2,481.22"
"Aug 23, 2021","$2,284.00","$2,442.20","$2,442.20","$2,405.76"
"Aug 20, 2021","$2,330.00","$2,350.00","$2,350.00","$2,291.00"
"Aug 19, 2021","$2,435.21","$2,442.50","$2,442.50","$2,321.53"
"Aug 18, 2021","$2,500.84","$2,549.84","$2,549.84","$2,434.11"
"Aug 17, 2021","$2,615.50","$2,625.14","$2,625.14","$2,496.96"
"Aug 16, 2021","$2,653.00","$2,660.81","$2,660.81","$2,612.35"
"Aug 13, 2021","$2,636.00","$2,668.64","$2,668.64","$2,664.84"
"Aug 12, 2021","$2,654.55","$2,657.00","$2,657.00","$2,633.78"
"Aug 11, 2021","$2,665.99","$2,670.01","$2,670.01","$2,644.98"
"Aug 10, 2021","$2,611.50","$2,673.32","$2,673.32","$2,654.03"
"Aug 09, 2021","$2,632.00","$2,652.39","$2,652.39","$2,613.64"
"Aug 06, 2021","$2,657.00","$2,697.00","$2,697.00","$2,647.00"
"Aug 05, 2021","$2,670.01","$2,677.68","$2,677.68","$2,659.98"
"Aug 04, 2021","$2,657.00","$2,685.69","$2,685.69","$2,657.40"
"Aug 03, 2021","$2,699.23","$2,715.37","$2,715.37","$2,654.24"
"Aug 02, 2021","$2,669.50","$2,717.08","$2,717.08","$2,687.03"
"Jul 30, 2021","$2,652.50","$2,674.95","$2,674.95","$2,673.24"
"Jul 29, 2021","$2,646.00","$2,684.70","$2,684.70","$2,651.74"
"Jul 28, 2021","$2,619.59","$2,647.28","$2,647.28","$2,634.47"
"Jul 27, 2021","$2,660.50","$2,678.97","$2,678.97","$2,613.16"
"Jul 26, 2021","$2,692.08","$2,716.29","$2,716.29","$2,668.62"
"Jul 23, 2021","$2,729.50","$2,745.39","$2,745.39","$2,692.08"
"Jul 22, 2021","$2,667.22","$2,741.51","$2,741.51","$2,729.27"
"Jul 21, 2021","$2,658.98","$2,686.21","$2,686.21","$2,671.52"
"Jul 20, 2021","$2,596.50","$2,663.93","$2,663.93","$2,642.13"
"Jul 19, 2021","$2,649.11","$2,659.90","$2,659.90","$2,605.61"
"Jul 16, 2021","$2,740.00","$2,760.62","$2,760.62","$2,649.11"
"Jul 15, 2021","$2,846.00","$2,846.00","$2,846.00","$2,735.54"
"Jul 14, 2021","$2,834.50","$2,852.03","$2,852.03","$2,835.89"
"Jul 13, 2021","$2,856.50","$2,874.78","$2,874.78","$2,833.18"
"Jul 12, 2021","$2,815.00","$2,871.95","$2,871.95","$2,863.16"
"Jul 09, 2021","$2,814.46","$2,830.00","$2,830.00","$2,830.00"
"Jul 08, 2021","$2,863.07","$2,871.04","$2,871.04","$2,820.01"
"Jul 07, 2021","$2,802.67","$2,881.29","$2,881.29","$2,869.00"
"Jul 06, 2021","$2,833.21","$2,887.59","$2,887.59","$2,828.73"
"Jul 05, 2021","$2,833.48","$2,835.28","$2,835.28","$2,835.00"
"Jul 02, 2021","$2,775.90","$2,819.15","$2,819.15","$2,805.05"
"Jul 01, 2021","$2,791.30","$2,807.07","$2,807.07","$2,770.30"
"Jun 30, 2021","$2,692.66","$2,799.01","$2,799.01","$2,799.01"
"Jun 29, 2021","$2,698.65","$2,705.32","$2,705.32","$2,699.46"
"Jun 28, 2021","$2,660.47","$2,709.56","$2,709.56","$2,707.00"
"Jun 25, 2021","$2,651.90","$2,668.65","$2,668.65","$2,648.05"
"Jun 24, 2021","$2,623.77","$2,665.05","$2,665.05","$2,665.05"
"Jun 23, 2021","$2,570.25","$2,647.96","$2,647.96","$2,630.78"
"Jun 22, 2021","$2,597.05","$2,620.76","$2,620.76","$2,573.00"
"Jun 21, 2021","$2,495.05","$2,601.54","$2,601.54","$2,586.80"
"Jun 18, 2021","$2,508.92","$2,603.01","$2,603.01","$2,483.44"
"Jun 17, 2021","$2,806.34","$2,815.51","$2,815.51","$2,503.65"
"Jun 16, 2021","$2,772.37","$2,845.78","$2,845.78","$2,821.78"
"Jun 15, 2021","$2,763.00","$2,773.32","$2,773.32","$2,770.54"
"Jun 14, 2021","$2,798.79","$2,798.79","$2,798.79","$2,773.22"
"Jun 11, 2021","$2,784.15","$2,816.42","$2,816.42","$2,796.00"
"Jun 10, 2021","$2,781.82","$2,793.31","$2,793.31","$2,778.72"
"Jun 09, 2021","$2,815.38","$2,826.50","$2,826.50","$2,793.00"
"Jun 08, 2021","$2,845.64","$2,852.42","$2,852.42","$2,828.05"
"Jun 07, 2021","$2,869.88","$2,869.88","$2,869.88","$2,855.00"
"Jun 04, 2021","$2,853.13","$2,861.78","$2,861.78","$2,861.78"
"Jun 03, 2021","$2,867.93","$2,876.86","$2,876.86","$2,859.99"
"Jun 02, 2021","$2,872.42","$2,878.19","$2,878.19","$2,877.78"
"Jun 01, 2021","$2,842.34","$2,880.25","$2,880.25","$2,880.00"
"May 31, 2021","$2,835.36","$2,859.40","$2,859.40","$2,850.93"
"May 28, 2021","$2,813.25","$2,847.27","$2,847.27","$2,844.74"
"May 27, 2021","$2,748.78","$2,850.33","$2,850.33","$2,826.01"
"May 26, 2021","$2,774.53","$2,813.93","$2,813.93","$2,764.00"
"May 25, 2021","$2,741.21","$2,797.11","$2,797.11","$2,791.00"
"May 24, 2021","$2,789.42","$2,829.94","$2,829.94","$2,745.10"
"May 21, 2021","$2,865.61","$2,891.79","$2,891.79","$2,793.97"
"May 20, 2021","$2,882.41","$2,911.60","$2,911.60","$2,874.20"
"May 19, 2021","$2,914.45","$2,928.73","$2,928.73","$2,890.00"
"May 18, 2021","$2,912.47","$2,952.05","$2,952.05","$2,923.74"
"May 17, 2021","$2,927.58","$2,927.58","$2,927.58","$2,919.00"
"May 14, 2021","$2,871.66","$2,935.38","$2,935.38","$2,912.00"
"May 13, 2021","$2,867.22","$2,921.53","$2,921.53","$2,884.00"
"May 12, 2021","$2,947.48","$2,967.57","$2,967.57","$2,877.08"
"May 11, 2021","$2,970.03","$2,993.49","$2,993.49","$2,958.00"
"May 10, 2021","$2,957.88","$3,007.79","$3,007.79","$2,982.00"
"May 07, 2021","$2,956.30","$2,972.33","$2,972.33","$2,948.28"
"May 06, 2021","$2,983.70","$2,998.57","$2,998.57","$2,968.01"
"May 05, 2021","$2,995.27","$3,017.19","$3,017.19","$2,994.78"
"May 04, 2021","$2,981.01","$3,024.99","$3,024.99","$3,004.01"
"May 03, 2021","$2,962.49","$3,004.52","$3,004.52","$2,991.05"
"Apr 30, 2021","$2,964.65","$3,016.87","$3,016.87","$2,955.25"
"Apr 29, 2021","$2,942.34","$2,989.87","$2,989.87","$2,972.41"
"Apr 28, 2021","$2,952.66","$2,959.30","$2,959.30","$2,952.20"
"Apr 27, 2021","$2,928.33","$2,971.46","$2,971.46","$2,963.55"
"Apr 26, 2021","$2,897.90","$2,954.86","$2,954.86","$2,939.11"
"Apr 23, 2021","$2,852.20","$2,936.42","$2,936.42","$2,872.51"
"Apr 22, 2021","$2,886.96","$2,902.94","$2,902.94","$2,862.98"
"Apr 21, 2021","$2,772.06","$2,904.41","$2,904.41","$2,897.00"
"Apr 20, 2021","$2,820.87","$2,826.25","$2,826.25","$2,781.00"
"Apr 19, 2021","$2,794.40","$2,856.64","$2,856.64","$2,835.00"
"Apr 16, 2021","$2,747.05","$2,798.01","$2,798.01","$2,798.01"
"Apr 15, 2021","$2,686.70","$2,772.32","$2,772.32","$2,760.00"
"Apr 14, 2021","$2,704.67","$2,715.30","$2,715.30","$2,695.99"
"Apr 13, 2021","$2,688.97","$2,724.09","$2,724.09","$2,712.01"
"Apr 12, 2021","$2,673.23","$2,695.82","$2,695.82","$2,695.00"
"Apr 09, 2021","$2,640.41","$2,658.36","$2,658.36","$2,657.01"
"Apr 08, 2021","$2,637.93","$2,661.37","$2,661.37","$2,647.00"
"Apr 07, 2021","$2,693.29","$2,699.47","$2,699.47","$2,641.43"
"Apr 06, 2021","$2,673.17","$2,711.06","$2,711.06","$2,699.16"
"Apr 05, 2021","$2,706.12","$2,706.12","$2,706.12","$2,682.93"
"Apr 02, 2021","$2,686.00","$2,687.23","$2,687.23","$2,685.99"
"Apr 01, 2021","$2,633.54","$2,686.00","$2,686.00","$2,686.00"
"Mar 31, 2021","$2,597.26","$2,642.79","$2,642.79","$2,642.00"
"Mar 30, 2021","$2,545.45","$2,616.79","$2,616.79","$2,607.99"
"Mar 29, 2021","$2,710.57","$2,710.57","$2,710.57","$2,550.00"
"Mar 26, 2021","$2,632.00","$2,693.78","$2,693.78","$2,693.78"
"Mar 25, 2021","$2,641.96","$2,666.22","$2,666.22","$2,634.55"
"Mar 24, 2021","$2,618.76","$2,658.01","$2,658.01","$2,653.01"
"Mar 23, 2021","$2,628.21","$2,662.49","$2,662.49","$2,625.74"
"Mar 22, 2021","$2,644.04","$2,671.33","$2,671.33","$2,637.93"
"Mar 19, 2021","$2,694.82","$2,706.03","$2,706.03","$2,650.06"
"Mar 18, 2021","$2,584.92","$2,764.04","$2,764.04","$2,701.78"
"Mar 17, 2021","$2,507.16","$2,590.02","$2,590.02","$2,582.99"
"Mar 16, 2021","$2,405.32","$2,551.54","$2,551.54","$2,516.01"
"Mar 15, 2021","$2,384.22","$2,411.08","$2,411.08","$2,407.20"
"Mar 12, 2021","$2,358.00","$2,386.58","$2,386.58","$2,383.48"
"Mar 11, 2021","$2,330.00","$2,384.48","$2,384.48","$2,362.11"
"Mar 10, 2021","$2,317.94","$2,323.92","$2,323.92","$2,322.84"
"Mar 09, 2021","$2,324.50","$2,341.50","$2,341.50","$2,315.52"
"Mar 08, 2021","$2,354.56","$2,374.52","$2,374.52","$2,332.15"
"Mar 05, 2021","$2,348.50","$2,386.77","$2,386.77","$2,354.56"
"Mar 04, 2021","$2,360.50","$2,395.38","$2,395.38","$2,351.92"
"Mar 03, 2021","$2,386.00","$2,396.72","$2,396.72","$2,360.89"
"Mar 02, 2021","$2,365.50","$2,394.17","$2,394.17","$2,384.17"
"Mar 01, 2021","$2,337.09","$2,400.68","$2,400.68","$2,370.50"
"Feb 26, 2021","$2,410.50","$2,447.15","$2,447.15","$2,337.09"
"Feb 25, 2021","$2,444.50","$2,500.96","$2,500.96","$2,422.82"
"Feb 24, 2021","$2,373.00","$2,453.07","$2,453.07","$2,450.69"
"Feb 23, 2021","$2,419.25","$2,419.25","$2,419.25","$2,364.39"
"Feb 22, 2021","$2,392.26","$2,444.34","$2,444.34","$2,412.37"
"Feb 19, 2021","$2,372.99","$2,392.45","$2,392.45","$2,392.26"
"Feb 18, 2021","$2,395.74","$2,406.80","$2,406.80","$2,366.59"
"Feb 17, 2021","$2,407.99","$2,408.00","$2,408.00","$2,390.97"
"Feb 16, 2021","$2,411.55","$2,431.82","$2,431.82","$2,402.21"
"Feb 15, 2021","$2,400.66","$2,424.73","$2,424.73","$2,411.55"
"Feb 12, 2021","$2,356.00","$2,402.18","$2,402.18","$2,400.66"
"Feb 11, 2021","$2,379.01","$2,385.26","$2,385.26","$2,359.67"
"Feb 10, 2021","$2,330.50","$2,399.99","$2,399.99","$2,377.41"
"Feb 09, 2021","$2,357.00","$2,366.97","$2,366.97","$2,336.23"
"Feb 08, 2021","$2,358.31","$2,370.39","$2,370.39","$2,350.05"
"Feb 05, 2021","$2,294.50","$2,360.26","$2,360.26","$2,358.31"
"Feb 04, 2021","$2,287.03","$2,310.15","$2,310.15","$2,300.27"
"Feb 03, 2021","$2,250.50","$2,297.23","$2,297.23","$2,287.05"
"Feb 02, 2021","$2,264.00","$2,295.01","$2,295.01","$2,260.17"
"Feb 01, 2021","$2,247.27","$2,298.86","$2,298.86","$2,260.72"
"Jan 29, 2021","$2,342.50","$2,377.22","$2,377.22","$2,247.27"
"Jan 28, 2021","$2,323.20","$2,369.22","$2,369.22","$2,358.08"
"Jan 27, 2021","$2,328.00","$2,344.95","$2,344.95","$2,320.91"
"Jan 26, 2021","$2,342.50","$2,357.58","$2,357.58","$2,340.07"
"Jan 25, 2021","$2,372.21","$2,389.59","$2,389.59","$2,348.96"
